"anio_regis","week_regis","ent_regis","deaths_count","channel_endemic_estimation","farrington_estimation_all","farrington_partial","name","abr","date_ref"
2020,10,3,91,81,90.9383960348682,90.9383960348682,"BAJA CALIFORNIA SUR","BS",2020-03-04
2020,10,4,87,81.6,97.1293896356034,97.1293896356034,"CAMPECHE","CC",2020-03-04
2020,10,5,336,377.2,409.345580635554,409.345580635554,"COAHUILA","CL",2020-03-04
2020,10,6,88,104.6,122.461965812537,122.461965812537,"COLIMA","CM",2020-03-04
2020,10,7,487,535.4,578.373463280067,578.373463280067,"CHIAPAS","CS",2020-03-04
2020,10,8,521,554.6,592.019793299414,592.019793299414,"CHIHUAHUA","CH",2020-03-04
2020,10,9,1383,1614.4,1542.89806570246,1542.89806570246,"CIUDAD DE MÉXICO","DF",2020-03-04
2020,10,10,162,204.8,268.864947517833,268.864947517833,"DURANGO","DG",2020-03-04
2020,10,11,814,742.4,818.213916960934,818.213916960934,"GUANAJUATO","GT",2020-03-04
2020,10,12,286,408.4,503.601146364287,503.601146364287,"GUERRERO","GR",2020-03-04
2020,10,13,295,348,393.445892071667,393.445892071667,"HIDALGO","HG",2020-03-04
2020,10,14,933,992.2,1066.36135347726,1066.36135347726,"JALISCO","JC",2020-03-04
2020,10,15,1513,1579,1711.17426124081,1711.17426124081,"MÉXICO","MC",2020-03-04
2020,10,16,519,616.4,836.206690940842,836.206690940842,"MICHOACÁN","MN",2020-03-04
2020,10,17,260,302.8,315.523485550167,315.523485550167,"MORELOS","MS",2020-03-04
2020,10,18,125,149.6,167.899391279528,167.899391279528,"NAYARIT","NT",2020-03-04
2020,10,19,531,571.4,890.0596575903,890.0596575903,"NUEVO LEÓN","NL",2020-03-04
2020,10,20,468,467.8,547.636844640633,547.636844640633,"OAXACA","OC",2020-03-04
2020,10,21,724,796.6,868.017954831383,868.017954831383,"PUEBLA","PL",2020-03-04
2020,10,22,201,227.4,253.851337113016,253.851337113016,"QUERÉTARO","QT",2020-03-04
2020,10,23,131,152.2,177.633759324665,177.633759324665,"QUINTANA ROO","QR",2020-03-04
2020,10,24,283,345.4,404.061636245374,404.061636245374,"SAN LUIS POTOSÍ","SP",2020-03-04
2020,10,25,314,320.4,371.419233382128,371.419233382128,"SINALOA","SL",2020-03-04
2020,10,26,388,365,434.601588689969,434.601588689969,"SONORA","SR",2020-03-04
2020,10,27,298,287.2,312.27369546146,312.27369546146,"TABASCO","TC",2020-03-04
2020,10,28,362,406.2,535.567763364517,535.567763364517,"TAMAULIPAS","TS",2020-03-04
2020,10,29,121,154.2,152.700191785979,152.700191785979,"TLAXCALA","TL",2020-03-04
2020,10,30,1009,1046,1146.36352895307,1146.36352895307,"VERACRUZ","VZ",2020-03-04
2020,10,31,252,242.4,274.036990591128,274.036990591128,"YUCATÁN","YN",2020-03-04
2020,10,32,196,220.2,242.92297050411,242.92297050411,"ZACATECAS","ZS",2020-03-04
2020,11,1,131,124.8,179.905062922789,179.905062922789,"AGUASCALIENTES","AS",2020-03-11
2020,11,2,439,457.2,561.374996832281,561.374996832281,"BAJA CALIFORNIA","BC",2020-03-11
2020,11,3,68,72,92.3123508507519,92.3123508507519,"BAJA CALIFORNIA SUR","BS",2020-03-11
2020,11,4,89,95.4,97.4491374885203,97.4491374885203,"CAMPECHE","CC",2020-03-11
2020,11,5,322,308.2,398.949767493675,398.949767493675,"COAHUILA","CL",2020-03-11
2020,11,6,91,102,129.839923297192,129.839923297192,"COLIMA","CM",2020-03-11
2020,11,7,501,497.4,576.230484626316,576.230484626316,"CHIAPAS","CS",2020-03-11
2020,11,8,549,522.8,578.681349516929,578.681349516929,"CHIHUAHUA","CH",2020-03-11
2020,11,9,1490,1639.2,1522.50413880211,1522.50413880211,"CIUDAD DE MÉXICO","DF",2020-03-11
2020,11,10,164,217.4,259.766184105905,259.766184105905,"DURANGO","DG",2020-03-11
2020,11,11,715,740.6,792.284083531888,792.284083531888,"GUANAJUATO","GT",2020-03-11
2020,11,12,329,419.2,507.172254599133,507.172254599133,"GUERRERO","GR",2020-03-11
2020,11,13,291,315.6,389.476597867676,389.476597867676,"HIDALGO","HG",2020-03-11
2020,11,14,876,945.6,1021.14075079055,1021.14075079055,"JALISCO","JC",2020-03-11
2020,11,15,1525,1667.4,1697.25397113796,1697.25397113796,"MÉXICO","MC",2020-03-11
2020,11,16,544,595.6,762.746020365796,762.746020365796,"MICHOACÁN","MN",2020-03-11
2020,11,17,305,269,310.600805496616,310.600805496616,"MORELOS","MS",2020-03-11
2020,11,18,109,137.2,168.544633618194,168.544633618194,"NAYARIT","NT",2020-03-11
2020,11,19,567,494.8,845.138070882253,845.138070882253,"NUEVO LEÓN","NL",2020-03-11
2020,11,20,464,485,532.490664205896,532.490664205896,"OAXACA","OC",2020-03-11
2020,11,21,741,811.4,839.029250253608,839.029250253608,"PUEBLA","PL",2020-03-11
2020,11,22,233,215.2,243.620155378455,243.620155378455,"QUERÉTARO","QT",2020-03-11
2020,11,23,102,130.2,177.848307537472,177.848307537472,"QUINTANA ROO","QR",2020-03-11
2020,11,24,281,330.2,389.747840364827,389.747840364827,"SAN LUIS POTOSÍ","SP",2020-03-11
2020,11,25,288,289,377.193154282357,377.193154282357,"SINALOA","SL",2020-03-11
2020,11,26,349,360.8,426.543076338636,426.543076338636,"SONORA","SR",2020-03-11
2020,11,27,290,250.6,354.867361353931,354.867361353931,"TABASCO","TC",2020-03-11
2020,11,28,316,361,524.082230774124,524.082230774124,"TAMAULIPAS","TS",2020-03-11
2020,11,29,106,147,163.819700867712,163.819700867712,"TLAXCALA","TL",2020-03-11
2020,11,30,1027,1082.4,1135.34448550808,1135.34448550808,"VERACRUZ","VZ",2020-03-11
2020,11,31,245,255.6,272.702048401692,272.702048401692,"YUCATÁN","YN",2020-03-11
2020,11,32,205,198.6,235.739078680724,235.739078680724,"ZACATECAS","ZS",2020-03-11
2020,12,1,120,144.4,175.193295759947,175.193295759947,"AGUASCALIENTES","AS",2020-03-18
2020,12,2,471,440,550.220379342479,550.220379342479,"BAJA CALIFORNIA","BC",2020-03-18
2020,12,3,66,83.4,91.4313138390269,91.4313138390269,"BAJA CALIFORNIA SUR","BS",2020-03-18
2020,12,4,95,90.8,89.7695563790074,89.7695563790074,"CAMPECHE","CC",2020-03-18
2020,12,5,292,348,390.559613515373,390.559613515373,"COAHUILA","CL",2020-03-18
2020,12,6,101,96.8,137.723261179196,137.723261179196,"COLIMA","CM",2020-03-18
2020,12,7,489,537.8,574.400307066346,574.400307066346,"CHIAPAS","CS",2020-03-18
2020,12,8,472,520.8,561.97702671936,561.97702671936,"CHIHUAHUA","CH",2020-03-18
2020,12,9,1423,1460.4,1519.77829963356,1519.77829963356,"CIUDAD DE MÉXICO","DF",2020-03-18
2020,12,10,170,195,259.553358836109,259.553358836109,"DURANGO","DG",2020-03-18
2020,12,11,735,696.4,810.996703412631,810.996703412631,"GUANAJUATO","GT",2020-03-18
2020,12,12,286,412,511.701186924023,511.701186924023,"GUERRERO","GR",2020-03-18
2020,12,13,290,313.6,376.785942595299,376.785942595299,"HIDALGO","HG",2020-03-18
2020,12,14,841,937.6,992.062004763907,992.062004763907,"JALISCO","JC",2020-03-18
2020,12,15,1522,1532,1685.82484825474,1685.82484825474,"MÉXICO","MC",2020-03-18
2020,12,16,510,612.6,756.221246138792,756.221246138792,"MICHOACÁN","MN",2020-03-18
2020,12,17,258,284.2,308.214022578155,308.214022578155,"MORELOS","MS",2020-03-18
2020,12,18,97,142.4,168.967050486758,168.967050486758,"NAYARIT","NT",2020-03-18
2020,12,19,520,606.4,859.627697631993,859.627697631993,"NUEVO LEÓN","NL",2020-03-18
2020,12,20,413,449.8,544.65310159591,544.65310159591,"OAXACA","OC",2020-03-18
2020,12,21,723,778.8,827.129408070329,827.129408070329,"PUEBLA","PL",2020-03-18
2020,12,22,242,214.2,220.812646752808,220.812646752808,"QUERÉTARO","QT",2020-03-18
2020,12,23,115,148.8,176.431978247686,176.431978247686,"QUINTANA ROO","QR",2020-03-18
2020,12,24,279,369.2,386.276710367639,386.276710367639,"SAN LUIS POTOSÍ","SP",2020-03-18
2020,12,25,289,321.4,388.773473215696,388.773473215696,"SINALOA","SL",2020-03-18
2020,12,26,323,341.2,416.965591951352,416.965591951352,"SONORA","SR",2020-03-18
2020,12,27,249,283.8,366.34801357653,366.34801357653,"TABASCO","TC",2020-03-18
2020,12,28,343,435.8,625.929198624706,625.929198624706,"TAMAULIPAS","TS",2020-03-18
2020,12,29,111,141.8,160.675612320089,160.675612320089,"TLAXCALA","TL",2020-03-18
2020,12,30,1030,1066,1124.65093511102,1124.65093511102,"VERACRUZ","VZ",2020-03-18
2020,12,31,256,252.4,274.646656343452,274.646656343452,"YUCATÁN","YN",2020-03-18
2020,12,32,192,219.6,237.704411931296,237.704411931296,"ZACATECAS","ZS",2020-03-18
2020,13,1,110,153.2,169.324634476126,169.324634476126,"AGUASCALIENTES","AS",2020-03-25
2020,13,2,486,416.6,532.972649522276,532.972649522276,"BAJA CALIFORNIA","BC",2020-03-25
2020,13,3,73,87.8,90.1866281013234,90.1866281013234,"BAJA CALIFORNIA SUR","BS",2020-03-25
2020,13,4,80,94.8,88.0220921266079,88.0220921266079,"CAMPECHE","CC",2020-03-25
2020,13,5,332,329,378.653726003972,378.653726003972,"COAHUILA","CL",2020-03-25
2020,13,6,93,85,140.32217861138,140.32217861138,"COLIMA","CM",2020-03-25
2020,13,7,500,575.2,582.490905740541,582.490905740541,"CHIAPAS","CS",2020-03-25
2020,13,8,513,508.8,543.141039309333,543.141039309333,"CHIHUAHUA","CH",2020-03-25
2020,13,9,1493,1451.4,1555.09662421935,1555.09662421935,"CIUDAD DE MÉXICO","DF",2020-03-25
2020,13,10,154,212.2,257.493120143562,257.493120143562,"DURANGO","DG",2020-03-25
2020,13,11,726,708.2,804.650582173971,804.650582173971,"GUANAJUATO","GT",2020-03-25
2020,13,12,280,425.4,529.999832609261,529.999832609261,"GUERRERO","GR",2020-03-25
2020,13,13,278,319.4,372.540371944432,372.540371944432,"HIDALGO","HG",2020-03-25
2020,13,14,858,887,977.689655774326,977.689655774326,"JALISCO","JC",2020-03-25
2020,13,15,1589,1521.8,1755.92637332923,1755.92637332923,"MÉXICO","MC",2020-03-25
2020,13,16,516,610.2,767.773169943731,767.773169943731,"MICHOACÁN","MN",2020-03-25
2020,13,17,304,280.8,306.781143467003,306.781143467003,"MORELOS","MS",2020-03-25
2020,13,18,133,125.8,166.539304546798,166.539304546798,"NAYARIT","NT",2020-03-25
2020,13,19,535,536.4,695.208859246557,695.208859246557,"NUEVO LEÓN","NL",2020-03-25
2020,13,20,440,435,544.117595991415,544.117595991415,"OAXACA","OC",2020-03-25
2020,13,21,698,719.6,808.991909506393,808.991909506393,"PUEBLA","PL",2020-03-25
2020,13,22,224,208,229.653640884559,229.653640884559,"QUERÉTARO","QT",2020-03-25
2020,13,23,119,136.2,170.570703868038,170.570703868038,"QUINTANA ROO","QR",2020-03-25
2020,13,24,275,356.4,370.61087204306,370.61087204306,"SAN LUIS POTOSÍ","SP",2020-03-25
2020,13,25,274,310.2,393.509684919601,393.509684919601,"SINALOA","SL",2020-03-25
2020,13,26,365,319.2,400.27220667997,400.27220667997,"SONORA","SR",2020-03-25
2020,13,27,293,298.2,324.393856273322,324.393856273322,"TABASCO","TC",2020-03-25
2020,13,28,309,377.4,510.270408917069,510.270408917069,"TAMAULIPAS","TS",2020-03-25
2020,13,29,112,146.4,155.151168347118,155.151168347118,"TLAXCALA","TL",2020-03-25
2020,13,30,1058,1100.2,1111.8068449988,1111.8068449988,"VERACRUZ","VZ",2020-03-25
2020,13,31,308,251.8,271.336792779277,271.336792779277,"YUCATÁN","YN",2020-03-25
2020,13,32,212,224.2,237.240788167883,237.240788167883,"ZACATECAS","ZS",2020-03-25
2020,14,1,91,142.6,169.083521854162,169.083521854162,"AGUASCALIENTES","AS",2020-04-01
2020,14,2,528,454.2,535.411361119575,535.411361119575,"BAJA CALIFORNIA","BC",2020-04-01
2020,14,3,73,70.8,87.1338249591724,87.1338249591724,"BAJA CALIFORNIA SUR","BS",2020-04-01
2020,14,4,85,93.4,91.1133060177877,91.1133060177877,"CAMPECHE","CC",2020-04-01
2020,14,5,332,348.6,372.324845258772,372.324845258772,"COAHUILA","CL",2020-04-01
2020,14,6,87,107.2,140.193039255269,140.193039255269,"COLIMA","CM",2020-04-01
2020,14,7,503,561.6,588.221185807921,588.221185807921,"CHIAPAS","CS",2020-04-01
2020,14,8,526,480.8,537.92718766884,537.92718766884,"CHIHUAHUA","CH",2020-04-01
2020,14,9,1468,1473.6,1512.81866111325,1512.81866111325,"CIUDAD DE MÉXICO","DF",2020-04-01
2020,14,10,169,212.4,256.438479503648,256.438479503648,"DURANGO","DG",2020-04-01
2020,14,11,762,674.2,802.37514638612,802.37514638612,"GUANAJUATO","GT",2020-04-01
2020,14,12,301,468.8,532.371344304233,532.371344304233,"GUERRERO","GR",2020-04-01
2020,14,13,302,343.2,366.998076697981,366.998076697981,"HIDALGO","HG",2020-04-01
2020,14,14,790,917,989.058603316332,989.058603316332,"JALISCO","JC",2020-04-01
2020,14,15,1587,1554.2,1758.19381909521,1758.19381909521,"MÉXICO","MC",2020-04-01
2020,14,16,452,593.8,765.582669107755,765.582669107755,"MICHOACÁN","MN",2020-04-01
2020,14,17,280,268,306.217501637798,306.217501637798,"MORELOS","MS",2020-04-01
2020,14,18,95,148.8,166.305450142644,166.305450142644,"NAYARIT","NT",2020-04-01
2020,14,19,486,488.4,690.775901857385,690.775901857385,"NUEVO LEÓN","NL",2020-04-01
2020,14,20,423,505,540.881718959983,540.881718959983,"OAXACA","OC",2020-04-01
2020,14,21,739,742.2,847.352698846577,847.352698846577,"PUEBLA","PL",2020-04-01
2020,14,22,194,209.2,228.03704887185,228.03704887185,"QUERÉTARO","QT",2020-04-01
2020,14,23,160,150.6,168.766959838708,168.766959838708,"QUINTANA ROO","QR",2020-04-01
2020,14,24,273,331.2,400.340298349947,400.340298349947,"SAN LUIS POTOSÍ","SP",2020-04-01
2020,14,25,328,335,400.246197096389,400.246197096389,"SINALOA","SL",2020-04-01
2020,14,26,380,355.4,392.021697580256,392.021697580256,"SONORA","SR",2020-04-01
2020,14,27,245,297.8,322.873199169839,322.873199169839,"TABASCO","TC",2020-04-01
2020,14,28,336,416.8,513.51534559994,513.51534559994,"TAMAULIPAS","TS",2020-04-01
2020,14,29,101,129.2,150.530208462845,150.530208462845,"TLAXCALA","TL",2020-04-01
2020,14,30,987,1049.4,1108.78327124132,1108.78327124132,"VERACRUZ","VZ",2020-04-01
2020,14,31,254,265.4,273.081634208351,273.081634208351,"YUCATÁN","YN",2020-04-01
2020,14,32,212,205.8,231.326210479216,231.326210479216,"ZACATECAS","ZS",2020-04-01
2020,15,1,120,130.4,174.498326222742,174.498326222742,"AGUASCALIENTES","AS",2020-04-08
2020,15,2,650,394.6,527.701408250999,527.701408250999,"BAJA CALIFORNIA","BC",2020-04-08
2020,15,3,73,61.6,87.3932122816334,87.3932122816334,"BAJA CALIFORNIA SUR","BS",2020-04-08
2020,15,4,81,93.6,88.8177817042746,88.8177817042746,"CAMPECHE","CC",2020-04-08
2020,15,5,296,347.4,371.009391535148,371.009391535148,"COAHUILA","CL",2020-04-08
2020,15,6,89,102.8,140.092493203817,140.092493203817,"COLIMA","CM",2020-04-08
2020,15,7,513,540.8,590.686156412767,590.686156412767,"CHIAPAS","CS",2020-04-08
2020,15,8,522,485.4,528.846524259837,528.846524259837,"CHIHUAHUA","CH",2020-04-08
2020,15,9,1696,1377.2,1462.768777428,1462.768777428,"CIUDAD DE MÉXICO","DF",2020-04-08
2020,15,10,170,207,247.49375026681,247.49375026681,"DURANGO","DG",2020-04-08
2020,15,11,740,668.8,797.23902760806,797.23902760806,"GUANAJUATO","GT",2020-04-08
2020,15,12,319,441.8,524.780947892943,524.780947892943,"GUERRERO","GR",2020-04-08
2020,15,13,287,323.8,365.668052770763,365.668052770763,"HIDALGO","HG",2020-04-08
2020,15,14,824,940.4,992.349006542341,992.349006542341,"JALISCO","JC",2020-04-08
2020,15,15,1712,1465,1700.05952250244,1700.05952250244,"MÉXICO","MC",2020-04-08
2020,15,16,496,576.4,751.691922034666,751.691922034666,"MICHOACÁN","MN",2020-04-08
2020,15,17,342,272.8,302.540432587489,302.540432587489,"MORELOS","MS",2020-04-08
2020,15,18,113,138.2,164.083786430798,164.083786430798,"NAYARIT","NT",2020-04-08
2020,15,19,501,602.6,844.474852821997,844.474852821997,"NUEVO LEÓN","NL",2020-04-08
2020,15,20,435,496.2,542.036636612889,542.036636612889,"OAXACA","OC",2020-04-08
2020,15,21,826,735,841.178765106434,841.178765106434,"PUEBLA","PL",2020-04-08
2020,15,22,230,211.4,228.202510101695,228.202510101695,"QUERÉTARO","QT",2020-04-08
2020,15,23,168,136.6,170.005670298927,170.005670298927,"QUINTANA ROO","QR",2020-04-08
2020,15,24,232,318.4,407.095619609077,407.095619609077,"SAN LUIS POTOSÍ","SP",2020-04-08
2020,15,25,372,320.2,399.860359088498,399.860359088498,"SINALOA","SL",2020-04-08
2020,15,26,339,315.2,394.788519438203,394.788519438203,"SONORA","SR",2020-04-08
2020,15,27,292,283,327.392328389852,327.392328389852,"TABASCO","TC",2020-04-08
2020,15,28,326,407.6,639.141368361983,639.141368361983,"TAMAULIPAS","TS",2020-04-08
2020,15,29,106,135.4,158.921587987011,158.921587987011,"TLAXCALA","TL",2020-04-08
2020,15,30,1079,981.8,1097.18416337796,1097.18416337796,"VERACRUZ","VZ",2020-04-08
2020,15,31,320,267.6,274.598977832879,274.598977832879,"YUCATÁN","YN",2020-04-08
2020,15,32,177,181.8,228.921643970182,228.921643970182,"ZACATECAS","ZS",2020-04-08
2020,16,1,121,133.2,179.452304249221,179.452304249221,"AGUASCALIENTES","AS",2020-04-15
2020,16,2,767,407.8,526.269050484238,526.269050484238,"BAJA CALIFORNIA","BC",2020-04-15
2020,16,3,69,82.8,83.762448782331,83.762448782331,"BAJA CALIFORNIA SUR","BS",2020-04-15
2020,16,4,102,93.4,90.2302919176948,90.2302919176948,"CAMPECHE","CC",2020-04-15
2020,16,5,343,320.4,361.696000677491,361.696000677491,"COAHUILA","CL",2020-04-15
2020,16,6,103,89.8,138.439619900811,138.439619900811,"COLIMA","CM",2020-04-15
2020,16,7,509,527.6,592.836360736398,592.836360736398,"CHIAPAS","CS",2020-04-15
2020,16,8,649,459.2,518.229630325971,518.229630325971,"CHIHUAHUA","CH",2020-04-15
2020,16,9,1963,1353,1436.25614779464,1436.25614779464,"CIUDAD DE MÉXICO","DF",2020-04-15
2020,16,10,148,198.4,238.130860727368,238.130860727368,"DURANGO","DG",2020-04-15
2020,16,11,753,694,807.901386748037,807.901386748037,"GUANAJUATO","GT",2020-04-15
2020,16,12,343,423.6,523.608760644564,523.608760644564,"GUERRERO","GR",2020-04-15
2020,16,13,313,313.8,360.439452489943,360.439452489943,"HIDALGO","HG",2020-04-15
2020,16,14,818,937.2,996.631093703215,996.631093703215,"JALISCO","JC",2020-04-15
2020,16,15,1980,1510.6,1691.47502329385,1691.47502329385,"MÉXICO","MC",2020-04-15
2020,16,16,530,625.4,728.911930755787,728.911930755787,"MICHOACÁN","MN",2020-04-15
2020,16,17,315,280.6,296.041113197845,296.041113197845,"MORELOS","MS",2020-04-15
2020,16,18,104,152.2,158.590903449193,158.590903449193,"NAYARIT","NT",2020-04-15
2020,16,19,548,506.8,669.983643176553,669.983643176553,"NUEVO LEÓN","NL",2020-04-15
2020,16,20,415,497.8,542.481925297735,542.481925297735,"OAXACA","OC",2020-04-15
2020,16,21,828,708.6,824.490347328736,824.490347328736,"PUEBLA","PL",2020-04-15
2020,16,22,216,211.8,228.175592022171,228.175592022171,"QUERÉTARO","QT",2020-04-15
2020,16,23,182,131.4,161.964668272628,161.964668272628,"QUINTANA ROO","QR",2020-04-15
2020,16,24,279,327.6,381.761677070372,381.761677070372,"SAN LUIS POTOSÍ","SP",2020-04-15
2020,16,25,391,343.8,394.316063620742,394.316063620742,"SINALOA","SL",2020-04-15
2020,16,26,362,319.4,380.891824282529,380.891824282529,"SONORA","SR",2020-04-15
2020,16,27,351,270.2,320.947257316929,320.947257316929,"TABASCO","TC",2020-04-15
2020,16,28,324,386.4,470.028801145064,470.028801145064,"TAMAULIPAS","TS",2020-04-15
2020,16,29,120,124.6,142.63248544016,142.63248544016,"TLAXCALA","TL",2020-04-15
2020,16,30,1041,1004.4,1094.46679282648,1094.46679282648,"VERACRUZ","VZ",2020-04-15
2020,16,31,304,261.2,277.522483574253,277.522483574253,"YUCATÁN","YN",2020-04-15
2020,16,32,188,187,223.633957516487,223.633957516487,"ZACATECAS","ZS",2020-04-15
2020,17,1,126,119.6,180.068249820836,180.068249820836,"AGUASCALIENTES","AS",2020-04-22
2020,17,2,929,442.8,535.360376357326,535.360376357326,"BAJA CALIFORNIA","BC",2020-04-22
2020,17,3,80,70,80.5530650769789,80.5530650769789,"BAJA CALIFORNIA SUR","BS",2020-04-22
2020,17,4,93,98.2,104.130098206679,104.130098206679,"CAMPECHE","CC",2020-04-22
2020,17,5,306,350.4,352.56688080813,352.56688080813,"COAHUILA","CL",2020-04-22
2020,17,6,91,99,138.792859588218,138.792859588218,"COLIMA","CM",2020-04-22
2020,17,7,549,552,583.732608685388,583.732608685388,"CHIAPAS","CS",2020-04-22
2020,17,8,687,495.4,511.54222678202,511.54222678202,"CHIHUAHUA","CH",2020-04-22
2020,17,9,2798,1348.4,1412.07732783507,1412.07732783507,"CIUDAD DE MÉXICO","DF",2020-04-22
2020,17,10,158,185.8,234.469792940415,234.469792940415,"DURANGO","DG",2020-04-22
2020,17,11,688,683.4,794.130960536687,794.130960536687,"GUANAJUATO","GT",2020-04-22
2020,17,12,363,411.4,504.670135553984,504.670135553984,"GUERRERO","GR",2020-04-22
2020,17,13,305,313,353.709542206061,353.709542206061,"HIDALGO","HG",2020-04-22
2020,17,14,810,967.2,1072.25705436473,1072.25705436473,"JALISCO","JC",2020-04-22
2020,17,15,2670,1501.4,1664.7282591109,1664.7282591109,"MÉXICO","MC",2020-04-22
2020,17,16,509,636.4,704.59172424293,704.59172424293,"MICHOACÁN","MN",2020-04-22
2020,17,17,402,293.8,293.018785011162,293.018785011162,"MORELOS","MS",2020-04-22
2020,17,18,89,152.8,161.047200478502,161.047200478502,"NAYARIT","NT",2020-04-22
2020,17,19,516,531.4,725.305794500165,725.305794500165,"NUEVO LEÓN","NL",2020-04-22
2020,17,20,439,425,539.540589575098,539.540589575098,"OAXACA","OC",2020-04-22
2020,17,21,883,749,822.198290390745,822.198290390745,"PUEBLA","PL",2020-04-22
2020,17,22,200,208.2,231.005610844209,231.005610844209,"QUERÉTARO","QT",2020-04-22
2020,17,23,244,139.2,170.509673593337,170.509673593337,"QUINTANA ROO","QR",2020-04-22
2020,17,24,266,325,360.844513714637,360.844513714637,"SAN LUIS POTOSÍ","SP",2020-04-22
2020,17,25,378,330.8,378.314149314538,378.314149314538,"SINALOA","SL",2020-04-22
2020,17,26,369,313.2,376.599742250135,376.599742250135,"SONORA","SR",2020-04-22
2020,17,27,425,296.6,317.999390313093,317.999390313093,"TABASCO","TC",2020-04-22
2020,17,28,323,413,543.25168563991,543.25168563991,"TAMAULIPAS","TS",2020-04-22
2020,17,29,158,122.2,137.982563932816,137.982563932816,"TLAXCALA","TL",2020-04-22
2020,17,30,1161,1147.4,1065.06638277093,1065.06638277093,"VERACRUZ","VZ",2020-04-22
2020,17,31,332,283.8,286.233146728503,286.233146728503,"YUCATÁN","YN",2020-04-22
2020,17,32,222,200.2,217.403433157357,217.403433157357,"ZACATECAS","ZS",2020-04-22
2020,18,1,107,132.4,180.963184206252,180.963184206252,"AGUASCALIENTES","AS",2020-04-29
2020,18,2,955,408,516.346451085921,516.346451085921,"BAJA CALIFORNIA","BC",2020-04-29
2020,18,3,72,73.2,79.3104394081806,79.3104394081806,"BAJA CALIFORNIA SUR","BS",2020-04-29
2020,18,4,101,93.8,93.3938365848823,93.3938365848823,"CAMPECHE","CC",2020-04-29
