"ent_regis","anio_regis","week_regis","deaths_count","channel_endemic_estimation","farrington_estimation_all","farrington_partial","date_ref"
"Arizona",2020,21,1289,1088.8,1255.89350275152,1255.89350275152,2020-05-20
"Arizona",2020,22,1310,1152.8,1221.97678032027,1221.97678032027,2020-05-27
"Arizona",2020,23,1399,1113.8,1201.51255374414,1201.51255374414,2020-06-03
"Arizona",2020,24,1463,1139.8,1205.48892624545,1205.48892624545,2020-06-10
"Arizona",2020,25,1550,1081.8,1220.49238930038,1220.49238930038,2020-06-17
"Arizona",2020,26,1617,1113,1216.70683105089,1216.70683105089,2020-06-24
"Arizona",2020,27,1774,1123.6,1216.61257276468,1216.61257276468,2020-07-01
"Arizona",2020,28,1954,1118.6,1198.35121541532,1198.35121541532,2020-07-08
"Arizona",2020,29,1995,1120.4,1201.2791744054,1201.2791744054,2020-07-15
"Arizona",2020,30,1863,1081.2,1191.39190918039,1191.39190918039,2020-07-22
"Arizona",2020,31,1791,1076.8,1176.11997552442,1176.11997552442,2020-07-29
"Arizona",2020,32,1586,1067.8,1174.89519668463,1174.89519668463,2020-08-05
"Arizona",2020,33,1526,1055,1172.84361145718,1172.84361145718,2020-08-12
"Arizona",2020,34,1505,1066,1173.96084807776,1173.96084807776,2020-08-19
"Arizona",2020,35,1467,1106.2,1166.50013275513,1166.50013275513,2020-08-26
"Arizona",2020,36,1296,1122.6,1181.18242113519,1181.18242113519,2020-09-02
"Arizona",2020,37,1282,1055.4,1191.18004512483,1191.18004512483,2020-09-09
"Arizona",2020,38,1259,1065.8,1197.60102794152,1197.60102794152,2020-09-16
"Arizona",2020,39,1285,1115.4,1204.28398366071,1204.28398366071,2020-09-23
"Arizona",2020,40,1202,1075.6,1185.58708204786,1185.58708204786,2020-09-30
"Arizona",2020,41,1241,1089.2,1179.26134636044,1179.26134636044,2020-10-07
"Arizona",2020,42,1236,1114.2,1206.78702853215,1206.78702853215,2020-10-14
"Arizona",2020,43,1282,1060.4,1209.27148511462,1209.27148511462,2020-10-21
"Arizona",2020,44,1312,1097.6,1229.11495028009,1229.11495028009,2020-10-28
"Arizona",2020,45,1399,1209.4,1244.90865515241,1244.90865515241,2020-11-04
"Arizona",2020,46,1252,1165.8,1275.46829140527,1275.46829140527,2020-11-11
"Arizona",2020,47,1525,1172.4,1285.33671019697,1285.33671019697,2020-11-18
"Arizona",2020,48,1531,1134.4,1312.32382147999,1312.32382147999,2020-11-25
"Arizona",2020,49,1696,1199.8,1315.41876774529,1315.41876774529,2020-12-02
"Arizona",2020,50,2004,1165.2,1394.0517935802,1394.0517935802,2020-12-09
"Arizona",2020,51,2098,1303.2,1491.47918337651,1491.47918337651,2020-12-16
"Arizona",2020,52,2205,1330.8,1536.383250384,1536.383250384,2020-12-23
"Arizona",2020,53,2302,NA,1541.75847417525,1541.75847417525,2020-12-30
"Arizona",2021,1,2428,1446,1453.80522030557,1527.67634355285,2021-01-01
"Arizona",2021,2,2471,1441.8,1434.21390581911,1544.83517537275,2021-01-08
"Arizona",2021,3,2408,1323.4,1509.18963982413,1503.79066258037,2021-01-15
"Arizona",2021,4,2085,1319.6,1500.2840986582,1396.27300053014,2021-01-22
"Arizona",2021,5,1999,1312.6,1458.60191112891,1370.10299422021,2021-01-29
"Arizona",2021,6,1743,1286,1455.38468672586,1340.63729395111,2021-02-05
"Arizona",2021,7,1555,1267.2,1463.22740379796,1333.72568792175,2021-02-12
"Arizona",2021,8,1520,1291.8,1456.06651187504,1333.62095415907,2021-02-19
"Arizona",2021,9,1497,1250.6,1463.6466284049,1320.62087386473,2021-02-26
"Arizona",2021,10,1416,1280.8,1360.05904642918,1308.66047826637,2021-03-05
"Arizona",2021,11,1394,1292.8,1473.03331936195,1348.34271887892,2021-03-12
"Arizona",2021,12,1289,1214,1477.18403768384,1358.39740093055,2021-03-19
"Arizona",2021,13,1348,1210.8,1479.94717265974,1350.92139916526,2021-03-26
"Arizona",2021,14,1276,1239.8,1485.30771937985,1332.64519262971,2021-04-02
"Arizona",2021,15,1320,1251.8,1523.49138556485,1319.5994984643,2021-04-09
"Arizona",2021,16,1256,1157,1556.16072410113,1308.35199643409,2021-04-16
"Arizona",2021,17,1280,1172.8,1541.41489400747,1296.1338769739,2021-04-23
"Arizona",2021,18,1416,1159,1501.41020548319,1279.70917862603,2021-04-30
"Arizona",2021,19,1327,1162.6,1531.8317991561,1271.25285042188,2021-05-07
"Arizona",2021,20,1256,1115,1541.38859949333,1257.24542198256,2021-05-14
"Arizona",2021,21,1255,1088.8,1565.14417729527,1255.89350275152,2021-05-21
"Arizona",2021,22,1335,1152.8,1582.19783366663,1221.97678032027,2021-05-28
"Arizona",2021,23,1304,1113.8,1667.57780058126,1201.51255374414,2021-06-04
"Arizona",2021,24,1359,1139.8,1823.42056826162,1205.48892624545,2021-06-11
"Arizona",2021,25,1390,1081.8,1953.77352295697,1220.49238930038,2021-06-18
"Arizona",2021,26,1331,1113,2130.88076564345,1216.70683105089,2021-06-25
"Arizona",2021,27,1301,1123.6,2276.88491843874,1216.61257276468,2021-07-02
"Arizona",2021,28,1364,1118.6,2290.53145697073,1198.35121541532,2021-07-09
"Arizona",2021,29,1260,1120.4,2271.7049226161,1201.2791744054,2021-07-16
"Arizona",2021,30,1305,1081.2,2126.27046531678,1191.39190918039,2021-07-23
"Arizona",2021,31,1507,1076.8,1975.30042693293,1176.11997552442,2021-07-30
"Arizona",2021,32,1469,1067.8,1849.24952231606,1174.89519668463,2021-08-06
"Arizona",2021,33,1498,1055,1739.97647162322,1172.84361145718,2021-08-13
"Arizona",2021,34,1596,1066,1578.29799896977,1173.96084807776,2021-08-20
"Arizona",2021,35,1624,1106.2,1507.76435158112,1166.50013275513,2021-08-27
"Arizona",2021,36,1615,1122.6,1450.79739869876,1181.18242113519,2021-09-03
"Arizona",2021,37,1618,1055.4,1428.82123844418,1191.18004512483,2021-09-10
"Arizona",2021,38,1577,1065.8,1399.9753011647,1197.60102794152,2021-09-17
"Arizona",2021,39,1614,1115.4,1400.11652440576,1204.28398366071,2021-09-24
"Arizona",2021,40,1543,1075.6,1406.80209444521,1185.58708204786,2021-10-01
"Arizona",2021,41,1529,1089.2,1443.87542918251,1179.26134636044,2021-10-08
"Arizona",2021,42,1476,1114.2,1438.56908300841,1206.78702853215,2021-10-15
"Arizona",2021,43,1594,1060.4,1479.03115828584,1209.27148511462,2021-10-22
"Arizona",2021,44,1572,1097.6,1525.92971954945,1229.11495028009,2021-10-29
"Arizona",2021,45,1700,1209.4,1610.0348089211,1244.90865515241,2021-11-05
"Arizona",2021,46,1766,1165.8,1728.24526515696,1275.46829140527,2021-11-12
"Arizona",2021,47,1813,1172.4,1884.03623051944,1285.33671019697,2021-11-19
"Arizona",2021,48,1846,1134.4,2038.69406554323,1312.32382147999,2021-11-26
"Arizona",2021,49,1960,1199.8,2370.62317367502,1315.41876774529,2021-12-03
"Arizona",2021,50,1848,1165.2,2666.54012329062,1394.0517935802,2021-12-10
"Arizona",2021,51,1976,1303.2,2910.09274259445,1491.47918337651,2021-12-17
"Arizona",2021,52,1848,1330.8,3112.61781908103,1536.383250384,2021-12-24
"Arizona",2022,1,1967,1446,3077.27989327938,1527.67634355285,2022-01-01
"Arizona",2022,2,1789,1441.8,3021.86238464288,1544.83517537275,2022-01-08
"Arizona",2022,3,1756,1323.4,2801.58644382487,1503.79066258037,2022-01-15
"Arizona",2022,4,1630,1319.6,2537.70093107036,1396.27300053014,2022-01-22
"Arizona",2022,5,1114,1312.6,2300.60645023195,1370.10299422021,2022-01-29
"Arkansas",2020,1,672,741.2,816.279021091235,816.279021091235,2020-01-01
"Arkansas",2020,2,686,725.4,796.702888191148,796.702888191148,2020-01-08
"Arkansas",2020,3,658,728.4,792.703706259458,792.703706259458,2020-01-15
"Arkansas",2020,4,616,715,774.887760255169,774.887760255169,2020-01-22
"Arkansas",2020,5,681,697.6,776.234074762755,776.234074762755,2020-01-29
"Arkansas",2020,6,673,675.6,769.731615876528,769.731615876528,2020-02-05
"Arkansas",2020,7,688,686.2,760.852675950612,760.852675950612,2020-02-12
"Arkansas",2020,8,697,717,760.57879518506,760.57879518506,2020-02-19
"Arkansas",2020,9,656,665.8,764.925896388285,764.925896388285,2020-02-26
"Arkansas",2020,10,697,672.4,760.654461574924,760.654461574924,2020-03-04
"Arkansas",2020,11,628,679,740.210904323382,740.210904323382,2020-03-11
"Arkansas",2020,12,640,657,720.419122787053,720.419122787053,2020-03-18
"Arkansas",2020,13,641,659.6,684.887475620299,684.887475620299,2020-03-25
"Arkansas",2020,14,606,630.6,674.007765036481,674.007765036481,2020-04-01
"Arkansas",2020,15,636,640.6,662.659367155071,662.659367155071,2020-04-08
"Arkansas",2020,16,637,611.2,657.739801999223,657.739801999223,2020-04-15
"Arkansas",2020,17,615,612.4,644.598289731062,644.598289731062,2020-04-22
"Arkansas",2020,18,630,611.8,642.544767686734,642.544767686734,2020-04-29
"Arkansas",2020,19,661,616.2,632.952042318798,632.952042318798,2020-05-06
"Arkansas",2020,20,583,607.6,630.670356476444,630.670356476444,2020-05-13
"Arkansas",2020,21,642,614.4,658.550410189902,658.550410189902,2020-05-20
"Arkansas",2020,22,610,598.8,628.126010216363,628.126010216363,2020-05-27
"Arkansas",2020,23,649,586.2,626.348543156848,626.348543156848,2020-06-03
"Arkansas",2020,24,652,621.4,624.87994430586,624.87994430586,2020-06-10
"Arkansas",2020,25,708,586.2,627.25169590168,627.25169590168,2020-06-17
"Arkansas",2020,26,663,580,626.677923120847,626.677923120847,2020-06-24
"Arkansas",2020,27,687,601.2,622.291342400087,622.291342400087,2020-07-01
"Arkansas",2020,28,661,599.8,614.847376131923,614.847376131923,2020-07-08
"Arkansas",2020,29,695,598,616.786693990094,616.786693990094,2020-07-15
"Arkansas",2020,30,714,570.4,615.753743070465,615.753743070465,2020-07-22
"Arkansas",2020,31,750,578.6,613.042621742237,613.042621742237,2020-07-29
"Arkansas",2020,32,736,590.8,607.682742878159,607.682742878159,2020-08-05
"Arkansas",2020,33,766,574.6,606.506699855823,606.506699855823,2020-08-12
"Arkansas",2020,34,750,576.6,611.83547383833,611.83547383833,2020-08-19
"Arkansas",2020,35,739,563.6,617.743591999357,617.743591999357,2020-08-26
"Arkansas",2020,36,713,610.6,617.952063636086,617.952063636086,2020-09-02
"Arkansas",2020,37,722,626.6,617.200630526478,617.200630526478,2020-09-09
"Arkansas",2020,38,736,595,618.928770165412,618.928770165412,2020-09-16
"Arkansas",2020,39,746,607,647.225877201139,647.225877201139,2020-09-23
"Arkansas",2020,40,784,566.4,664.950235038974,664.950235038974,2020-09-30
"Arkansas",2020,41,785,582,662.70285641947,662.70285641947,2020-10-07
"Arkansas",2020,42,778,598.8,642.270563880659,642.270563880659,2020-10-14
"Arkansas",2020,43,794,644.8,650.008628158495,650.008628158495,2020-10-21
"Arkansas",2020,44,790,612.6,663.261357355448,663.261357355448,2020-10-28
"Arkansas",2020,45,845,635,692.372359527011,692.372359527011,2020-11-04
"Arkansas",2020,46,893,657.8,670.169662755252,670.169662755252,2020-11-11
"Arkansas",2020,47,876,641,680.416267314845,680.416267314845,2020-11-18
"Arkansas",2020,48,833,652.4,690.094767431261,690.094767431261,2020-11-25
"Arkansas",2020,49,944,675.2,711.011152766982,711.011152766982,2020-12-02
"Arkansas",2020,50,912,707.4,725.645327419018,725.645327419018,2020-12-09
"Arkansas",2020,51,936,679.6,737.993859309673,737.993859309673,2020-12-16
"Arkansas",2020,52,922,722.2,742.827434093242,742.827434093242,2020-12-23
"Arkansas",2020,53,967,NA,750.212975037845,750.212975037845,2020-12-30
"Arkansas",2021,1,963,741.2,744.380788824649,816.279021091235,2021-01-01
"Arkansas",2021,2,965,725.4,742.902712497216,796.702888191148,2021-01-08
"Arkansas",2021,3,985,728.4,732.427443657569,792.703706259458,2021-01-15
"Arkansas",2021,4,873,715,732.878748910932,774.887760255169,2021-01-22
"Arkansas",2021,5,865,697.6,749.886647958827,776.234074762755,2021-01-29
"Arkansas",2021,6,804,675.6,754.473914174755,769.731615876528,2021-02-05
"Arkansas",2021,7,773,686.2,751.772811876921,760.852675950612,2021-02-12
"Arkansas",2021,8,788,717,753.115408512145,760.57879518506,2021-02-19
"Arkansas",2021,9,742,665.8,716.91353140412,764.925896388285,2021-02-26
"Arkansas",2021,10,718,672.4,706.895838256193,760.654461574924,2021-03-05
"Arkansas",2021,11,643,679,689.513381351814,740.210904323382,2021-03-12
"Arkansas",2021,12,700,657,691.116546699053,720.419122787053,2021-03-19
"Arkansas",2021,13,601,659.6,677.194722217331,684.887475620299,2021-03-26
"Arkansas",2021,14,692,630.6,670.345751922421,674.007765036481,2021-04-02
"Arkansas",2021,15,611,640.6,666.788921418963,662.659367155071,2021-04-09
"Arkansas",2021,16,659,611.2,656.380525784693,657.739801999223,2021-04-16
"Arkansas",2021,17,650,612.4,686.665052254428,644.598289731062,2021-04-23
"Arkansas",2021,18,694,611.8,676.760594058525,642.544767686734,2021-04-30
"Arkansas",2021,19,688,616.2,675.247908968752,632.952042318798,2021-05-07
"Arkansas",2021,20,677,607.6,690.001585908689,630.670356476444,2021-05-14
"Arkansas",2021,21,648,614.4,702.686527225147,658.550410189902,2021-05-21
"Arkansas",2021,22,672,598.8,703.161835249887,628.126010216363,2021-05-28
"Arkansas",2021,23,660,586.2,718.594311829272,626.348543156848,2021-06-04
"Arkansas",2021,24,692,621.4,717.642580233919,624.87994430586,2021-06-11
"Arkansas",2021,25,659,586.2,735.699089905998,627.25169590168,2021-06-18
"Arkansas",2021,26,687,580,757.034753763259,626.677923120847,2021-06-25
"Arkansas",2021,27,682,601.2,781.649788996048,622.291342400087,2021-07-02
"Arkansas",2021,28,722,599.8,780.783744401277,614.847376131923,2021-07-09
"Arkansas",2021,29,730,598,804.608635565016,616.786693990094,2021-07-16
"Arkansas",2021,30,842,570.4,822.993540870161,615.753743070465,2021-07-23
"Arkansas",2021,31,894,578.6,855.949356190203,613.042621742237,2021-07-30
"Arkansas",2021,32,897,590.8,864.406154121454,607.682742878159,2021-08-06
"Arkansas",2021,33,857,574.6,867.282140406463,606.506699855823,2021-08-13
"Arkansas",2021,34,898,576.6,855.878959376076,611.83547383833,2021-08-20
"Arkansas",2021,35,865,563.6,861.19202436733,617.743591999357,2021-08-27
"Arkansas",2021,36,842,610.6,865.056039550927,617.952063636086,2021-09-03
"Arkansas",2021,37,879,626.6,870.025868483587,617.200630526478,2021-09-10
"Arkansas",2021,38,793,595,873.613942542858,618.928770165412,2021-09-17
"Arkansas",2021,39,821,607,897.067395940342,647.225877201139,2021-09-24
"Arkansas",2021,40,825,566.4,919.668954734793,664.950235038974,2021-10-01
"Arkansas",2021,41,742,582,943.660958982023,662.70285641947,2021-10-08
"Arkansas",2021,42,739,598.8,960.459943167874,642.270563880659,2021-10-15
"Arkansas",2021,43,735,644.8,963.61264731757,650.008628158495,2021-10-22
"Arkansas",2021,44,710,612.6,963.5153444304,663.261357355448,2021-10-29
"Arkansas",2021,45,755,635,998.131603679011,692.372359527011,2021-11-05
"Arkansas",2021,46,745,657.8,1041.88873676009,670.169662755252,2021-11-12
"Arkansas",2021,47,751,641,1086.73428350084,680.416267314845,2021-11-19
"Arkansas",2021,48,796,652.4,1104.85502476656,690.094767431261,2021-11-26
"Arkansas",2021,49,789,675.2,1112.70775949194,711.011152766982,2021-12-03
"Arkansas",2021,50,805,707.4,1134.07496662906,725.645327419018,2021-12-10
"Arkansas",2021,51,741,679.6,1163.92339319889,737.993859309673,2021-12-17
"Arkansas",2021,52,780,722.2,1160.09482741196,742.827434093242,2021-12-24
"Arkansas",2022,1,850,741.2,1145.63886275121,816.279021091235,2022-01-01
"Arkansas",2022,2,827,725.4,1107.11133192388,796.702888191148,2022-01-08
"Arkansas",2022,3,803,728.4,1055.91494004008,792.703706259458,2022-01-15
"Arkansas",2022,4,774,715,1004.21576567922,774.887760255169,2022-01-22
"Arkansas",2022,5,641,697.6,970.60516250312,776.234074762755,2022-01-29
"California",2020,1,5888,6622.6,6322.45368583288,6322.45368583288,2020-01-01
"California",2020,2,5873,6592.2,6363.47282523916,6363.47282523916,2020-01-08
"California",2020,3,5830,6160.6,6343.7684436048,6343.7684436048,2020-01-15
"California",2020,4,5832,5782.2,6240.31567136424,6240.31567136424,2020-01-22
"California",2020,5,5686,5937.6,6091.73912154394,6091.73912154394,2020-01-29
"California",2020,6,5912,5647.8,6126.86775415231,6126.86775415231,2020-02-05
"California",2020,7,5586,5615.6,6098.56249844985,6098.56249844985,2020-02-12
"California",2020,8,5797,5741,6030.24412962592,6030.24412962592,2020-02-19
"California",2020,9,5680,5791,6044.42547644811,6044.42547644811,2020-02-26
"California",2020,10,5736,5797.4,6094.09699914151,6094.09699914151,2020-03-04
"California",2020,11,5464,5624.2,6074.51841292718,6074.51841292718,2020-03-11
"California",2020,12,5681,5489.4,5972.14866021219,5972.14866021219,2020-03-18
"California",2020,13,5689,5434.8,5878.08662626644,5878.08662626644,2020-03-25
"California",2020,14,5985,5378,5757.36545377426,5757.36545377426,2020-04-01
"California",2020,15,6047,5173.4,5407.87022279772,5407.87022279772,2020-04-08
"California",2020,16,6131,5124.2,5356.50802337018,5356.50802337018,2020-04-15
"California",2020,17,5938,5192.2,5340.80485294784,5340.80485294784,2020-04-22
"California",2020,18,5744,5128.2,5411.90151304758,5411.90151304758,2020-04-29
"California",2020,19,5670,4964.6,5341.08053384275,5341.08053384275,2020-05-06
"California",2020,20,5694,5042.8,5361.21505405249,5361.21505405249,2020-05-13
"California",2020,21,5529,5044.6,5370.01631199802,5370.01631199802,2020-05-20
"California",2020,22,5593,4972.6,5335.29135553405,5335.29135553405,2020-05-27
"California",2020,23,5515,5060.8,5314.30302167605,5314.30302167605,2020-06-03
"California",2020,24,5569,5050,5282.42135390964,5282.42135390964,2020-06-10
"California",2020,25,5486,5034.4,5269.05908295123,5269.05908295123,2020-06-17
"California",2020,26,5701,4837.8,5198.87515540707,5198.87515540707,2020-06-24
"California",2020,27,5900,4887,5140.5413221874,5140.5413221874,2020-07-01
"California",2020,28,6039,4891.2,4967.79121471571,4967.79121471571,2020-07-08
"California",2020,29,6224,4742,5023.97825730418,5023.97825730418,2020-07-15
"California",2020,30,6248,4885.2,5001.83605093377,5001.83605093377,2020-07-22
"California",2020,31,6339,4768,4957.27913476837,4957.27913476837,2020-07-29
"California",2020,32,6309,4760.8,4867.54636773671,4867.54636773671,2020-08-05
"California",2020,33,6287,4741,4978.87200603237,4978.87200603237,2020-08-12
"California",2020,34,6475,4745.4,4962.16211081485,4962.16211081485,2020-08-19
"California",2020,35,5873,4907.6,4989.63461812816,4989.63461812816,2020-08-26
"California",2020,36,5775,4910.8,4921.26089603185,4921.26089603185,2020-09-02
"California",2020,37,5866,4779.4,4941.10038388227,4941.10038388227,2020-09-09
"California",2020,38,5748,4810.4,4956.27626731483,4956.27626731483,2020-09-16
"California",2020,39,5555,4911.6,4980.8662533271,4980.8662533271,2020-09-23
"California",2020,40,5664,4904,5000.21633281411,5000.21633281411,2020-09-30
"California",2020,41,5561,4902.2,5015.68090228928,5015.68090228928,2020-10-07
"California",2020,42,5610,5015.8,5067.41845299158,5067.41845299158,2020-10-14
"California",2020,43,5344,5024.4,5254.33082167696,5254.33082167696,2020-10-21
"California",2020,44,5520,5029.6,5314.84893278239,5314.84893278239,2020-10-28
"California",2020,45,5861,5181.2,5360.45631213324,5360.45631213324,2020-11-04
"California",2020,46,6000,5175.4,5546.41156282636,5546.41156282636,2020-11-11
"California",2020,47,6341,5206.2,5688.4080900173,5688.4080900173,2020-11-18
"California",2020,48,6385,5231.4,5593.93815069713,5593.93815069713,2020-11-25
"California",2020,49,7152,5501.8,5755.87937839982,5755.87937839982,2020-12-02
"California",2020,50,8139,5409,6006.60477447923,6006.60477447923,2020-12-09
