"date_ref","ent_regis","metric","deaths"
2022-01-15,"Texas","farrington_partial",4970.0850674839
2022-01-22,"Texas","deaths_count",0
2022-01-22,"Texas","channel_endemic_estimation",4454.4
2022-01-22,"Texas","farrington_estimation_all",NA
2022-01-22,"Texas","farrington_partial",4924.6021459986
2022-01-29,"Texas","deaths_count",0
2022-01-29,"Texas","channel_endemic_estimation",4405.2
2022-01-29,"Texas","farrington_estimation_all",NA
2022-01-29,"Texas","farrington_partial",4822.57021776808
2020-01-01,"Utah","deaths_count",392
2020-01-01,"Utah","channel_endemic_estimation",444.2
2020-01-01,"Utah","farrington_estimation_all",449.689986155179
2020-01-01,"Utah","farrington_partial",449.689986155179
2020-01-08,"Utah","deaths_count",438
2020-01-08,"Utah","channel_endemic_estimation",409.6
2020-01-08,"Utah","farrington_estimation_all",447.222106658251
2020-01-08,"Utah","farrington_partial",447.222106658251
2020-01-15,"Utah","deaths_count",409
2020-01-15,"Utah","channel_endemic_estimation",386.2
2020-01-15,"Utah","farrington_estimation_all",450.916339262249
2020-01-15,"Utah","farrington_partial",450.916339262249
2020-01-22,"Utah","deaths_count",390
2020-01-22,"Utah","channel_endemic_estimation",406.8
2020-01-22,"Utah","farrington_estimation_all",443.520213821412
2020-01-22,"Utah","farrington_partial",443.520213821412
2020-01-29,"Utah","deaths_count",364
2020-01-29,"Utah","channel_endemic_estimation",377
2020-01-29,"Utah","farrington_estimation_all",438.180049453724
2020-01-29,"Utah","farrington_partial",438.180049453724
2020-02-05,"Utah","deaths_count",395
2020-02-05,"Utah","channel_endemic_estimation",397
2020-02-05,"Utah","farrington_estimation_all",434.827517604279
2020-02-05,"Utah","farrington_partial",434.827517604279
2020-02-12,"Utah","deaths_count",414
2020-02-12,"Utah","channel_endemic_estimation",374.4
2020-02-12,"Utah","farrington_estimation_all",420.726185744988
2020-02-12,"Utah","farrington_partial",420.726185744988
2020-02-19,"Utah","deaths_count",368
2020-02-19,"Utah","channel_endemic_estimation",392.2
2020-02-19,"Utah","farrington_estimation_all",415.739987655631
2020-02-19,"Utah","farrington_partial",415.739987655631
2020-02-26,"Utah","deaths_count",417
2020-02-26,"Utah","channel_endemic_estimation",403
2020-02-26,"Utah","farrington_estimation_all",418.397266118482
2020-02-26,"Utah","farrington_partial",418.397266118482
2020-03-04,"Utah","deaths_count",427
2020-03-04,"Utah","channel_endemic_estimation",416.2
2020-03-04,"Utah","farrington_estimation_all",416.443578872359
2020-03-04,"Utah","farrington_partial",416.443578872359
2020-03-11,"Utah","deaths_count",406
2020-03-11,"Utah","channel_endemic_estimation",381.4
2020-03-11,"Utah","farrington_estimation_all",418.782163663032
2020-03-11,"Utah","farrington_partial",418.782163663032
2020-03-18,"Utah","deaths_count",412
2020-03-18,"Utah","channel_endemic_estimation",396.6
2020-03-18,"Utah","farrington_estimation_all",416.077542072902
2020-03-18,"Utah","farrington_partial",416.077542072902
2020-03-25,"Utah","deaths_count",395
2020-03-25,"Utah","channel_endemic_estimation",373
2020-03-25,"Utah","farrington_estimation_all",415.482812126229
2020-03-25,"Utah","farrington_partial",415.482812126229
2020-04-01,"Utah","deaths_count",408
2020-04-01,"Utah","channel_endemic_estimation",382.4
2020-04-01,"Utah","farrington_estimation_all",413.266591526572
2020-04-01,"Utah","farrington_partial",413.266591526572
2020-04-08,"Utah","deaths_count",382
2020-04-08,"Utah","channel_endemic_estimation",385.2
2020-04-08,"Utah","farrington_estimation_all",412.283087339213
2020-04-08,"Utah","farrington_partial",412.283087339213
2020-04-15,"Utah","deaths_count",388
2020-04-15,"Utah","channel_endemic_estimation",393.6
2020-04-15,"Utah","farrington_estimation_all",406.119712616563
2020-04-15,"Utah","farrington_partial",406.119712616563
2020-04-22,"Utah","deaths_count",410
2020-04-22,"Utah","channel_endemic_estimation",371
2020-04-22,"Utah","farrington_estimation_all",403.685778469733
2020-04-22,"Utah","farrington_partial",403.685778469733
2020-04-29,"Utah","deaths_count",381
2020-04-29,"Utah","channel_endemic_estimation",369
2020-04-29,"Utah","farrington_estimation_all",430.590927209342
2020-04-29,"Utah","farrington_partial",430.590927209342
2020-05-06,"Utah","deaths_count",372
2020-05-06,"Utah","channel_endemic_estimation",383.4
2020-05-06,"Utah","farrington_estimation_all",421.94100306112
2020-05-06,"Utah","farrington_partial",421.94100306112
2020-05-13,"Utah","deaths_count",403
2020-05-13,"Utah","channel_endemic_estimation",374.8
2020-05-13,"Utah","farrington_estimation_all",414.236052856922
2020-05-13,"Utah","farrington_partial",414.236052856922
2020-05-20,"Utah","deaths_count",374
2020-05-20,"Utah","channel_endemic_estimation",386.6
2020-05-20,"Utah","farrington_estimation_all",395.648686896414
2020-05-20,"Utah","farrington_partial",395.648686896414
2020-05-27,"Utah","deaths_count",390
2020-05-27,"Utah","channel_endemic_estimation",380.8
2020-05-27,"Utah","farrington_estimation_all",395.606307562194
2020-05-27,"Utah","farrington_partial",395.606307562194
2020-06-03,"Utah","deaths_count",410
2020-06-03,"Utah","channel_endemic_estimation",373.6
2020-06-03,"Utah","farrington_estimation_all",393.242060910139
2020-06-03,"Utah","farrington_partial",393.242060910139
2020-06-10,"Utah","deaths_count",388
2020-06-10,"Utah","channel_endemic_estimation",366.8
2020-06-10,"Utah","farrington_estimation_all",390.876198995693
2020-06-10,"Utah","farrington_partial",390.876198995693
2020-06-17,"Utah","deaths_count",402
2020-06-17,"Utah","channel_endemic_estimation",359.8
2020-06-17,"Utah","farrington_estimation_all",388.621359600537
2020-06-17,"Utah","farrington_partial",388.621359600537
2020-06-24,"Utah","deaths_count",388
2020-06-24,"Utah","channel_endemic_estimation",359.6
2020-06-24,"Utah","farrington_estimation_all",389.457306386185
2020-06-24,"Utah","farrington_partial",389.457306386185
2020-07-01,"Utah","deaths_count",438
2020-07-01,"Utah","channel_endemic_estimation",362.2
2020-07-01,"Utah","farrington_estimation_all",385.358703936
2020-07-01,"Utah","farrington_partial",385.358703936
2020-07-08,"Utah","deaths_count",407
2020-07-08,"Utah","channel_endemic_estimation",355.2
2020-07-08,"Utah","farrington_estimation_all",384.079399734699
2020-07-08,"Utah","farrington_partial",384.079399734699
2020-07-15,"Utah","deaths_count",435
2020-07-15,"Utah","channel_endemic_estimation",368.6
2020-07-15,"Utah","farrington_estimation_all",382.467075333137
2020-07-15,"Utah","farrington_partial",382.467075333137
2020-07-22,"Utah","deaths_count",437
2020-07-22,"Utah","channel_endemic_estimation",343.6
2020-07-22,"Utah","farrington_estimation_all",380.65119401188
2020-07-22,"Utah","farrington_partial",380.65119401188
2020-07-29,"Utah","deaths_count",435
2020-07-29,"Utah","channel_endemic_estimation",364
2020-07-29,"Utah","farrington_estimation_all",381.514015697937
2020-07-29,"Utah","farrington_partial",381.514015697937
2020-08-05,"Utah","deaths_count",449
2020-08-05,"Utah","channel_endemic_estimation",353.2
2020-08-05,"Utah","farrington_estimation_all",380.662624742195
2020-08-05,"Utah","farrington_partial",380.662624742195
2020-08-12,"Utah","deaths_count",450
2020-08-12,"Utah","channel_endemic_estimation",342.6
2020-08-12,"Utah","farrington_estimation_all",399.696986824946
2020-08-12,"Utah","farrington_partial",399.696986824946
2020-08-19,"Utah","deaths_count",422
2020-08-19,"Utah","channel_endemic_estimation",363.6
2020-08-19,"Utah","farrington_estimation_all",376.912328381755
2020-08-19,"Utah","farrington_partial",376.912328381755
2020-08-26,"Utah","deaths_count",377
2020-08-26,"Utah","channel_endemic_estimation",350.8
2020-08-26,"Utah","farrington_estimation_all",377.707679316037
2020-08-26,"Utah","farrington_partial",377.707679316037
2020-09-02,"Utah","deaths_count",367
2020-09-02,"Utah","channel_endemic_estimation",363.6
2020-09-02,"Utah","farrington_estimation_all",401.746520177539
2020-09-02,"Utah","farrington_partial",401.746520177539
2020-09-09,"Utah","deaths_count",382
2020-09-09,"Utah","channel_endemic_estimation",355.4
2020-09-09,"Utah","farrington_estimation_all",401.381049100895
2020-09-09,"Utah","farrington_partial",401.381049100895
2020-09-16,"Utah","deaths_count",400
2020-09-16,"Utah","channel_endemic_estimation",359.8
2020-09-16,"Utah","farrington_estimation_all",404.915416107242
2020-09-16,"Utah","farrington_partial",404.915416107242
2020-09-23,"Utah","deaths_count",440
2020-09-23,"Utah","channel_endemic_estimation",366
2020-09-23,"Utah","farrington_estimation_all",408.883325811807
2020-09-23,"Utah","farrington_partial",408.883325811807
2020-09-30,"Utah","deaths_count",393
2020-09-30,"Utah","channel_endemic_estimation",357.6
2020-09-30,"Utah","farrington_estimation_all",407.177885909174
2020-09-30,"Utah","farrington_partial",407.177885909174
2020-10-07,"Utah","deaths_count",443
2020-10-07,"Utah","channel_endemic_estimation",370.8
2020-10-07,"Utah","farrington_estimation_all",390.528158811632
2020-10-07,"Utah","farrington_partial",390.528158811632
2020-10-14,"Utah","deaths_count",424
2020-10-14,"Utah","channel_endemic_estimation",371
2020-10-14,"Utah","farrington_estimation_all",389.964142726153
2020-10-14,"Utah","farrington_partial",389.964142726153
2020-10-21,"Utah","deaths_count",442
2020-10-21,"Utah","channel_endemic_estimation",364
2020-10-21,"Utah","farrington_estimation_all",388.318210751715
2020-10-21,"Utah","farrington_partial",388.318210751715
2020-10-28,"Utah","deaths_count",460
2020-10-28,"Utah","channel_endemic_estimation",371.6
2020-10-28,"Utah","farrington_estimation_all",428.105964142426
2020-10-28,"Utah","farrington_partial",428.105964142426
2020-11-04,"Utah","deaths_count",453
2020-11-04,"Utah","channel_endemic_estimation",359.4
2020-11-04,"Utah","farrington_estimation_all",430.416351493812
2020-11-04,"Utah","farrington_partial",430.416351493812
2020-11-11,"Utah","deaths_count",482
2020-11-11,"Utah","channel_endemic_estimation",359.6
2020-11-11,"Utah","farrington_estimation_all",435.027338959437
2020-11-11,"Utah","farrington_partial",435.027338959437
2020-11-18,"Utah","deaths_count",544
2020-11-18,"Utah","channel_endemic_estimation",399.6
2020-11-18,"Utah","farrington_estimation_all",438.010790239794
2020-11-18,"Utah","farrington_partial",438.010790239794
2020-11-25,"Utah","deaths_count",487
2020-11-25,"Utah","channel_endemic_estimation",383.2
2020-11-25,"Utah","farrington_estimation_all",430.926490030223
2020-11-25,"Utah","farrington_partial",430.926490030223
2020-12-02,"Utah","deaths_count",538
2020-12-02,"Utah","channel_endemic_estimation",388.8
2020-12-02,"Utah","farrington_estimation_all",438.579533924489
2020-12-02,"Utah","farrington_partial",438.579533924489
2020-12-09,"Utah","deaths_count",552
2020-12-09,"Utah","channel_endemic_estimation",392.8
2020-12-09,"Utah","farrington_estimation_all",441.406936527897
2020-12-09,"Utah","farrington_partial",441.406936527897
2020-12-16,"Utah","deaths_count",545
2020-12-16,"Utah","channel_endemic_estimation",383
2020-12-16,"Utah","farrington_estimation_all",425.313277152653
2020-12-16,"Utah","farrington_partial",425.313277152653
2020-12-23,"Utah","deaths_count",502
2020-12-23,"Utah","channel_endemic_estimation",393.8
2020-12-23,"Utah","farrington_estimation_all",428.226490871134
2020-12-23,"Utah","farrington_partial",428.226490871134
2021-01-01,"Utah","deaths_count",533
2021-01-01,"Utah","channel_endemic_estimation",444.2
2021-01-01,"Utah","farrington_estimation_all",446.553750376925
2021-01-01,"Utah","farrington_partial",449.689986155179
2021-01-08,"Utah","deaths_count",484
2021-01-08,"Utah","channel_endemic_estimation",409.6
2021-01-08,"Utah","farrington_estimation_all",428.370532782388
2021-01-08,"Utah","farrington_partial",447.222106658251
2021-01-15,"Utah","deaths_count",497
2021-01-15,"Utah","channel_endemic_estimation",386.2
2021-01-15,"Utah","farrington_estimation_all",449.556872326437
2021-01-15,"Utah","farrington_partial",450.916339262249
2021-01-22,"Utah","deaths_count",502
2021-01-22,"Utah","channel_endemic_estimation",406.8
2021-01-22,"Utah","farrington_estimation_all",442.979878977363
2021-01-22,"Utah","farrington_partial",443.520213821412
2021-01-29,"Utah","deaths_count",466
2021-01-29,"Utah","channel_endemic_estimation",377
2021-01-29,"Utah","farrington_estimation_all",446.086723398826
2021-01-29,"Utah","farrington_partial",438.180049453724
2021-02-05,"Utah","deaths_count",450
2021-02-05,"Utah","channel_endemic_estimation",397
2021-02-05,"Utah","farrington_estimation_all",446.287840081733
2021-02-05,"Utah","farrington_partial",434.827517604279
2021-02-12,"Utah","deaths_count",428
2021-02-12,"Utah","channel_endemic_estimation",374.4
2021-02-12,"Utah","farrington_estimation_all",449.953745017141
2021-02-12,"Utah","farrington_partial",420.726185744988
2021-02-19,"Utah","deaths_count",379
2021-02-19,"Utah","channel_endemic_estimation",392.2
2021-02-19,"Utah","farrington_estimation_all",456.701367513386
2021-02-19,"Utah","farrington_partial",415.739987655631
2021-02-26,"Utah","deaths_count",415
2021-02-26,"Utah","channel_endemic_estimation",403
2021-02-26,"Utah","farrington_estimation_all",461.942621681063
2021-02-26,"Utah","farrington_partial",418.397266118482
2021-03-05,"Utah","deaths_count",411
2021-03-05,"Utah","channel_endemic_estimation",416.2
2021-03-05,"Utah","farrington_estimation_all",465.167039187367
2021-03-05,"Utah","farrington_partial",416.443578872359
2021-03-12,"Utah","deaths_count",395
2021-03-12,"Utah","channel_endemic_estimation",381.4
2021-03-12,"Utah","farrington_estimation_all",466.196483223606
2021-03-12,"Utah","farrington_partial",418.782163663032
2021-03-19,"Utah","deaths_count",391
2021-03-19,"Utah","channel_endemic_estimation",396.6
2021-03-19,"Utah","farrington_estimation_all",457.578935742101
2021-03-19,"Utah","farrington_partial",416.077542072902
2021-03-26,"Utah","deaths_count",403
2021-03-26,"Utah","channel_endemic_estimation",373
2021-03-26,"Utah","farrington_estimation_all",456.705835748773
2021-03-26,"Utah","farrington_partial",415.482812126229
2021-04-02,"Utah","deaths_count",379
2021-04-02,"Utah","channel_endemic_estimation",382.4
2021-04-02,"Utah","farrington_estimation_all",453.520190791398
2021-04-02,"Utah","farrington_partial",413.266591526572
2021-04-09,"Utah","deaths_count",370
2021-04-09,"Utah","channel_endemic_estimation",385.2
2021-04-09,"Utah","farrington_estimation_all",447.044812513049
2021-04-09,"Utah","farrington_partial",412.283087339213
2021-04-16,"Utah","deaths_count",391
2021-04-16,"Utah","channel_endemic_estimation",393.6
2021-04-16,"Utah","farrington_estimation_all",449.438969167296
2021-04-16,"Utah","farrington_partial",406.119712616563
2021-04-23,"Utah","deaths_count",427
2021-04-23,"Utah","channel_endemic_estimation",371
2021-04-23,"Utah","farrington_estimation_all",443.950221509319
2021-04-23,"Utah","farrington_partial",403.685778469733
2021-04-30,"Utah","deaths_count",385
2021-04-30,"Utah","channel_endemic_estimation",369
2021-04-30,"Utah","farrington_estimation_all",444.717199603021
2021-04-30,"Utah","farrington_partial",430.590927209342
2021-05-07,"Utah","deaths_count",380
2021-05-07,"Utah","channel_endemic_estimation",383.4
2021-05-07,"Utah","farrington_estimation_all",446.7864017372
2021-05-07,"Utah","farrington_partial",421.94100306112
2021-05-14,"Utah","deaths_count",406
2021-05-14,"Utah","channel_endemic_estimation",374.8
2021-05-14,"Utah","farrington_estimation_all",442.761451614507
2021-05-14,"Utah","farrington_partial",414.236052856922
2021-05-21,"Utah","deaths_count",434
2021-05-21,"Utah","channel_endemic_estimation",386.6
2021-05-21,"Utah","farrington_estimation_all",446.777635893192
2021-05-21,"Utah","farrington_partial",395.648686896414
2021-05-28,"Utah","deaths_count",393
2021-05-28,"Utah","channel_endemic_estimation",380.8
2021-05-28,"Utah","farrington_estimation_all",446.522302358654
2021-05-28,"Utah","farrington_partial",395.606307562194
2021-06-04,"Utah","deaths_count",387
2021-06-04,"Utah","channel_endemic_estimation",373.6
2021-06-04,"Utah","farrington_estimation_all",444.73213371076
2021-06-04,"Utah","farrington_partial",393.242060910139
2021-06-11,"Utah","deaths_count",416
2021-06-11,"Utah","channel_endemic_estimation",366.8
2021-06-11,"Utah","farrington_estimation_all",448.409381511655
2021-06-11,"Utah","farrington_partial",390.876198995693
2021-06-18,"Utah","deaths_count",420
2021-06-18,"Utah","channel_endemic_estimation",359.8
2021-06-18,"Utah","farrington_estimation_all",452.36874684886
2021-06-18,"Utah","farrington_partial",388.621359600537
2021-06-25,"Utah","deaths_count",419
2021-06-25,"Utah","channel_endemic_estimation",359.6
2021-06-25,"Utah","farrington_estimation_all",455.558914711276
2021-06-25,"Utah","farrington_partial",389.457306386185
2021-07-02,"Utah","deaths_count",434
2021-07-02,"Utah","channel_endemic_estimation",362.2
2021-07-02,"Utah","farrington_estimation_all",468.064270171
2021-07-02,"Utah","farrington_partial",385.358703936
2021-07-09,"Utah","deaths_count",384
2021-07-09,"Utah","channel_endemic_estimation",355.2
2021-07-09,"Utah","farrington_estimation_all",486.626841596793
2021-07-09,"Utah","farrington_partial",384.079399734699
2021-07-16,"Utah","deaths_count",446
2021-07-16,"Utah","channel_endemic_estimation",368.6
2021-07-16,"Utah","farrington_estimation_all",504.797072089573
2021-07-16,"Utah","farrington_partial",382.467075333137
2021-07-23,"Utah","deaths_count",436
2021-07-23,"Utah","channel_endemic_estimation",343.6
2021-07-23,"Utah","farrington_estimation_all",498.595462551765
2021-07-23,"Utah","farrington_partial",380.65119401188
2021-07-30,"Utah","deaths_count",453
2021-07-30,"Utah","channel_endemic_estimation",364
2021-07-30,"Utah","farrington_estimation_all",491.885698879249
2021-07-30,"Utah","farrington_partial",381.514015697937
2021-08-06,"Utah","deaths_count",438
2021-08-06,"Utah","channel_endemic_estimation",353.2
2021-08-06,"Utah","farrington_estimation_all",468.473888297721
2021-08-06,"Utah","farrington_partial",380.662624742195
2021-08-13,"Utah","deaths_count",463
2021-08-13,"Utah","channel_endemic_estimation",342.6
2021-08-13,"Utah","farrington_estimation_all",450.578294670714
2021-08-13,"Utah","farrington_partial",399.696986824946
2021-08-20,"Utah","deaths_count",460
2021-08-20,"Utah","channel_endemic_estimation",363.6
2021-08-20,"Utah","farrington_estimation_all",436.834313754077
2021-08-20,"Utah","farrington_partial",376.912328381755
2021-08-27,"Utah","deaths_count",498
2021-08-27,"Utah","channel_endemic_estimation",350.8
2021-08-27,"Utah","farrington_estimation_all",437.251509362539
2021-08-27,"Utah","farrington_partial",377.707679316037
2021-09-03,"Utah","deaths_count",482
2021-09-03,"Utah","channel_endemic_estimation",363.6
2021-09-03,"Utah","farrington_estimation_all",429.235110681102
2021-09-03,"Utah","farrington_partial",401.746520177539
2021-09-10,"Utah","deaths_count",478
2021-09-10,"Utah","channel_endemic_estimation",355.4
2021-09-10,"Utah","farrington_estimation_all",430.759430961488
2021-09-10,"Utah","farrington_partial",401.381049100895
2021-09-17,"Utah","deaths_count",472
2021-09-17,"Utah","channel_endemic_estimation",359.8
2021-09-17,"Utah","farrington_estimation_all",437.270286029081
2021-09-17,"Utah","farrington_partial",404.915416107242
2021-09-24,"Utah","deaths_count",481
2021-09-24,"Utah","channel_endemic_estimation",366
2021-09-24,"Utah","farrington_estimation_all",456.124560441833
2021-09-24,"Utah","farrington_partial",408.883325811807
2021-10-01,"Utah","deaths_count",490
2021-10-01,"Utah","channel_endemic_estimation",357.6
2021-10-01,"Utah","farrington_estimation_all",469.754937649351
2021-10-01,"Utah","farrington_partial",407.177885909174
2021-10-08,"Utah","deaths_count",504
2021-10-08,"Utah","channel_endemic_estimation",370.8
2021-10-08,"Utah","farrington_estimation_all",487.635940829955
2021-10-08,"Utah","farrington_partial",390.528158811632
2021-10-15,"Utah","deaths_count",473
2021-10-15,"Utah","channel_endemic_estimation",371
2021-10-15,"Utah","farrington_estimation_all",493.29482080458
2021-10-15,"Utah","farrington_partial",389.964142726153
2021-10-22,"Utah","deaths_count",570
2021-10-22,"Utah","channel_endemic_estimation",364
2021-10-22,"Utah","farrington_estimation_all",519.535586992423
2021-10-22,"Utah","farrington_partial",388.318210751715
2021-10-29,"Utah","deaths_count",530
2021-10-29,"Utah","channel_endemic_estimation",371.6
2021-10-29,"Utah","farrington_estimation_all",532.649369071096
2021-10-29,"Utah","farrington_partial",428.105964142426
2021-11-05,"Utah","deaths_count",490
2021-11-05,"Utah","channel_endemic_estimation",359.4
2021-11-05,"Utah","farrington_estimation_all",553.741237533864
2021-11-05,"Utah","farrington_partial",430.416351493812
2021-11-12,"Utah","deaths_count",486
2021-11-12,"Utah","channel_endemic_estimation",359.6
2021-11-12,"Utah","farrington_estimation_all",580.934293626301
2021-11-12,"Utah","farrington_partial",435.027338959437
2021-11-19,"Utah","deaths_count",472
2021-11-19,"Utah","channel_endemic_estimation",399.6
2021-11-19,"Utah","farrington_estimation_all",605.671581845692
2021-11-19,"Utah","farrington_partial",438.010790239794
2021-11-26,"Utah","deaths_count",508
2021-11-26,"Utah","channel_endemic_estimation",383.2
2021-11-26,"Utah","farrington_estimation_all",621.794239570315
2021-11-26,"Utah","farrington_partial",430.926490030223
2021-12-03,"Utah","deaths_count",515
2021-12-03,"Utah","channel_endemic_estimation",388.8
2021-12-03,"Utah","farrington_estimation_all",619.617338260072
2021-12-03,"Utah","farrington_partial",438.579533924489
2021-12-10,"Utah","deaths_count",480
2021-12-10,"Utah","channel_endemic_estimation",392.8
2021-12-10,"Utah","farrington_estimation_all",628.485483766236
2021-12-10,"Utah","farrington_partial",441.406936527897
2021-12-17,"Utah","deaths_count",488
2021-12-17,"Utah","channel_endemic_estimation",383
2021-12-17,"Utah","farrington_estimation_all",623.661327686252
2021-12-17,"Utah","farrington_partial",425.313277152653
2021-12-24,"Utah","deaths_count",471
2021-12-24,"Utah","channel_endemic_estimation",393.8
2021-12-24,"Utah","farrington_estimation_all",606.486057286898
2021-12-24,"Utah","farrington_partial",428.226490871134
2022-01-01,"Utah","deaths_count",503
2022-01-01,"Utah","channel_endemic_estimation",444.2
2022-01-01,"Utah","farrington_estimation_all",586.643660908494
2022-01-01,"Utah","farrington_partial",449.689986155179
2022-01-08,"Utah","deaths_count",490
2022-01-08,"Utah","channel_endemic_estimation",409.6
2022-01-08,"Utah","farrington_estimation_all",568.104466085342
2022-01-08,"Utah","farrington_partial",447.222106658251
2022-01-15,"Utah","deaths_count",532
2022-01-15,"Utah","channel_endemic_estimation",386.2
2022-01-15,"Utah","farrington_estimation_all",557.49957315025
2022-01-15,"Utah","farrington_partial",450.916339262249
2022-01-22,"Utah","deaths_count",500
2022-01-22,"Utah","channel_endemic_estimation",406.8
2022-01-22,"Utah","farrington_estimation_all",541.211572508594
2022-01-22,"Utah","farrington_partial",443.520213821412
2022-01-29,"Utah","deaths_count",347
2022-01-29,"Utah","channel_endemic_estimation",377
2022-01-29,"Utah","farrington_estimation_all",505.394234552145
2022-01-29,"Utah","farrington_partial",438.180049453724
2020-01-01,"Vermont","deaths_count",92
2020-01-01,"Vermont","channel_endemic_estimation",133
2020-01-01,"Vermont","farrington_estimation_all",141.741414667924
2020-01-01,"Vermont","farrington_partial",141.741414667924
2020-01-08,"Vermont","deaths_count",102
2020-01-08,"Vermont","channel_endemic_estimation",133.6
2020-01-08,"Vermont","farrington_estimation_all",140.993928133824
2020-01-08,"Vermont","farrington_partial",140.993928133824
2020-01-15,"Vermont","deaths_count",125
2020-01-15,"Vermont","channel_endemic_estimation",128.2
2020-01-15,"Vermont","farrington_estimation_all",141.38703931258
2020-01-15,"Vermont","farrington_partial",141.38703931258
2020-01-22,"Vermont","deaths_count",119
2020-01-22,"Vermont","channel_endemic_estimation",132
2020-01-22,"Vermont","farrington_estimation_all",140.227685059229
2020-01-22,"Vermont","farrington_partial",140.227685059229
2020-01-29,"Vermont","deaths_count",105
2020-01-29,"Vermont","channel_endemic_estimation",133.6
2020-01-29,"Vermont","farrington_estimation_all",139.984410615953
2020-01-29,"Vermont","farrington_partial",139.984410615953
2020-02-05,"Vermont","deaths_count",112
2020-02-05,"Vermont","channel_endemic_estimation",135
2020-02-05,"Vermont","farrington_estimation_all",138.030922170906
2020-02-05,"Vermont","farrington_partial",138.030922170906
2020-02-12,"Vermont","deaths_count",135
2020-02-12,"Vermont","channel_endemic_estimation",124.4
2020-02-12,"Vermont","farrington_estimation_all",140.051553791327
2020-02-12,"Vermont","farrington_partial",140.051553791327
2020-02-19,"Vermont","deaths_count",107
2020-02-19,"Vermont","channel_endemic_estimation",121.8
2020-02-19,"Vermont","farrington_estimation_all",139.210476495314
2020-02-19,"Vermont","farrington_partial",139.210476495314
2020-02-26,"Vermont","deaths_count",137
2020-02-26,"Vermont","channel_endemic_estimation",117.2
2020-02-26,"Vermont","farrington_estimation_all",139.040405541105
2020-02-26,"Vermont","farrington_partial",139.040405541105
2020-03-04,"Vermont","deaths_count",115
2020-03-04,"Vermont","channel_endemic_estimation",133.2
2020-03-04,"Vermont","farrington_estimation_all",141.413306020256
2020-03-04,"Vermont","farrington_partial",141.413306020256
2020-03-11,"Vermont","deaths_count",162
2020-03-11,"Vermont","channel_endemic_estimation",136.6
2020-03-11,"Vermont","farrington_estimation_all",143.299419875549
2020-03-11,"Vermont","farrington_partial",143.299419875549
2020-03-18,"Vermont","deaths_count",135
2020-03-18,"Vermont","channel_endemic_estimation",130.2
2020-03-18,"Vermont","farrington_estimation_all",144.814667480297
2020-03-18,"Vermont","farrington_partial",144.814667480297
2020-03-25,"Vermont","deaths_count",106
2020-03-25,"Vermont","channel_endemic_estimation",132.4
2020-03-25,"Vermont","farrington_estimation_all",144.470372976813
2020-03-25,"Vermont","farrington_partial",144.470372976813
2020-04-01,"Vermont","deaths_count",130
2020-04-01,"Vermont","channel_endemic_estimation",120
2020-04-01,"Vermont","farrington_estimation_all",140.00261073101
2020-04-01,"Vermont","farrington_partial",140.00261073101
2020-04-08,"Vermont","deaths_count",109
2020-04-08,"Vermont","channel_endemic_estimation",133.2
2020-04-08,"Vermont","farrington_estimation_all",135.54172311219
2020-04-08,"Vermont","farrington_partial",135.54172311219
2020-04-15,"Vermont","deaths_count",129
2020-04-15,"Vermont","channel_endemic_estimation",121.2
2020-04-15,"Vermont","farrington_estimation_all",133.091693211664
2020-04-15,"Vermont","farrington_partial",133.091693211664
2020-04-22,"Vermont","deaths_count",120
2020-04-22,"Vermont","channel_endemic_estimation",129
2020-04-22,"Vermont","farrington_estimation_all",126.034379195421
2020-04-22,"Vermont","farrington_partial",126.034379195421
2020-04-29,"Vermont","deaths_count",127
2020-04-29,"Vermont","channel_endemic_estimation",107.2
2020-04-29,"Vermont","farrington_estimation_all",126.252957401689
2020-04-29,"Vermont","farrington_partial",126.252957401689
2020-05-06,"Vermont","deaths_count",112
2020-05-06,"Vermont","channel_endemic_estimation",117
2020-05-06,"Vermont","farrington_estimation_all",124.56857400592
2020-05-06,"Vermont","farrington_partial",124.56857400592
2020-05-13,"Vermont","deaths_count",115
2020-05-13,"Vermont","channel_endemic_estimation",107.4
2020-05-13,"Vermont","farrington_estimation_all",118.666961441323
2020-05-13,"Vermont","farrington_partial",118.666961441323
2020-05-20,"Vermont","deaths_count",103
2020-05-20,"Vermont","channel_endemic_estimation",110
2020-05-20,"Vermont","farrington_estimation_all",125.025233558996
2020-05-20,"Vermont","farrington_partial",125.025233558996
2020-05-27,"Vermont","deaths_count",131
2020-05-27,"Vermont","channel_endemic_estimation",115.6
2020-05-27,"Vermont","farrington_estimation_all",124.20134083297
2020-05-27,"Vermont","farrington_partial",124.20134083297
2020-06-03,"Vermont","deaths_count",116
2020-06-03,"Vermont","channel_endemic_estimation",116.4
2020-06-03,"Vermont","farrington_estimation_all",123.913242007323
2020-06-03,"Vermont","farrington_partial",123.913242007323
2020-06-10,"Vermont","deaths_count",103
2020-06-10,"Vermont","channel_endemic_estimation",120.8
2020-06-10,"Vermont","farrington_estimation_all",126.460163530939
2020-06-10,"Vermont","farrington_partial",126.460163530939
2020-06-17,"Vermont","deaths_count",102
2020-06-17,"Vermont","channel_endemic_estimation",113
2020-06-17,"Vermont","farrington_estimation_all",130.856009745075
2020-06-17,"Vermont","farrington_partial",130.856009745075
2020-06-24,"Vermont","deaths_count",124
2020-06-24,"Vermont","channel_endemic_estimation",109.6
